"data";"tipo";"categoria";"natureza";"num_convenio";"cod_saci";"uf";"secretaria";"campo";"valor_anterior";"valor_atual"
"2026-05-15";"Alterado";"dados";"dados_origem";"996610";"1-2205134";"SE";"SEMOB";"txt_modalidade_saci";"";"Médias e Grandes Cidades"
"2026-05-15";"Alterado";"dados";"dados_origem";"996702";"1-2203608";"PE";"SEMOB";"txt_sigla_secretaria_saci";"NÃO INFORMADA";"SEMOB"
"2026-05-15";"Alterado";"dados";"dados_origem";"996702";"1-2203608";"PE";"SEMOB";"txt_modalidade_saci";"";"Médias e Grandes Cidades"
"2026-05-15";"Alterado";"dados_e_derivados";"dados_origem";"997221";"1-2198095";"SE";"SNP";"txt_sigla_secretaria_saci";"NÃO INFORMADA";"SNP"
"2026-05-15";"Alterado";"dados_e_derivados";"dados_origem";"997221";"1-2198095";"SE";"SNP";"txt_modalidade_saci";"";"Regularização Fundiária"
"2026-05-15";"Alterado";"dados_e_derivados";"dados_origem";"997221";"1-2198095";"SE";"SNP";"dte_primeira_data_lae_tdb";"";"2026-04-22"
"2026-05-15";"Alterado";"dados_e_derivados";"derivado_regra";"997221";"1-2198095";"SE";"SNP";"ultima_data_relevante_calc";"";"2026-04-22"
"2026-05-15";"Alterado";"dados_e_derivados";"derivado_regra";"997221";"1-2198095";"SE";"SNP";"fase_atual_calc";"SEM ANDAMENTO";"LAE"
"2026-05-15";"Alterado";"dados_e_derivados";"derivado_tempo";"997221";"1-2198095";"SE";"SNP";"prazo_pub_licitacao_calc";"";"2026-06-21"
"2026-05-15";"Alterado";"dados_e_derivados";"derivado_tempo";"997221";"1-2198095";"SE";"SNP";"status_pub_licitacao_calc";"";"No prazo"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"960414";"1-1965594";"PA";"SNSA";"prazo_lae_mais_60_calc";"2024-12-09";"2025-02-07"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"960414";"1-1965594";"PA";"SNSA";"prazo_lae_mais_60_mais_120_calc";"2025-06-07";"2025-08-06"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"963314";"1-1994107";"MA";"SEMOB";"prazo_lae_mais_60_calc";"2025-01-11";"2025-03-12"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"963314";"1-1994107";"MA";"SEMOB";"prazo_lae_mais_60_mais_120_calc";"2025-07-10";"2025-09-08"
"2026-05-18";"Alterado";"dados_e_derivados";"dados_origem";"964465";"1-1982724";"MG";"SNP";"dte_inicio_obra_mcid_saci";"2026-04-13";"2026-05-12"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_regra";"964465";"1-1982724";"MG";"SNP";"dias_aio_ate_inicio_obra_calc";"-29";"0"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_tempo";"964465";"1-1982724";"MG";"SNP";"prazo_lae_mais_60_calc";"2025-08-02";"2025-10-01"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_tempo";"964465";"1-1982724";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-01-29";"2026-03-30"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964468";"1-1982733";"SE";"SNP";"prazo_lae_mais_60_calc";"2025-05-11";"2025-07-10"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964468";"1-1982733";"SE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-07";"2026-01-06"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964472";"1-1990220";"MG";"SNP";"prazo_lae_mais_60_calc";"2026-05-19";"2026-07-18"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964472";"1-1990220";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-11-15";"2027-01-14"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964474";"1-1985807";"MG";"SNP";"prazo_lae_mais_60_calc";"2026-06-26";"2026-08-25"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964474";"1-1985807";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-12-23";"2027-02-21"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964478";"1-1983783";"MG";"SNP";"prazo_lae_mais_60_calc";"2026-03-28";"2026-05-27"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964478";"1-1983783";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-09-24";"2026-11-23"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964480";"1-1989406";"MG";"SNP";"prazo_lae_mais_60_calc";"2025-11-11";"2026-01-10"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964480";"1-1989406";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-05-10";"2026-07-09"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964483";"1-1982978";"MG";"SNP";"prazo_lae_mais_60_calc";"2026-03-07";"2026-05-06"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964483";"1-1982978";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-09-03";"2026-11-02"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964485";"1-1984603";"SC";"SNP";"prazo_lae_mais_60_calc";"2026-06-28";"2026-08-27"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964485";"1-1984603";"SC";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-12-25";"2027-02-23"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964487";"1-1983173";"MG";"SNP";"prazo_lae_mais_60_calc";"2026-02-27";"2026-04-28"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964487";"1-1983173";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-08-26";"2026-10-25"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964490";"1-1986926";"SP";"SNP";"prazo_lae_mais_60_calc";"2026-02-24";"2026-04-25"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964490";"1-1986926";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-08-23";"2026-10-22"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964493";"1-1984020";"AL";"SNP";"prazo_lae_mais_60_calc";"2025-02-15";"2025-04-16"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964493";"1-1984020";"AL";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-08-14";"2025-10-13"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964495";"1-1991760";"PA";"SNP";"prazo_lae_mais_60_calc";"2026-06-27";"2026-08-26"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964495";"1-1991760";"PA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-12-24";"2027-02-22"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964497";"1-1992052";"SP";"SNP";"prazo_lae_mais_60_calc";"2026-02-14";"2026-04-15"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964497";"1-1992052";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-08-13";"2026-10-12"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964499";"1-1990558";"SP";"SNP";"prazo_lae_mais_60_calc";"2025-11-04";"2026-01-03"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964499";"1-1990558";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-05-03";"2026-07-02"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964500";"1-1988467";"MG";"SNP";"prazo_lae_mais_60_calc";"2026-05-22";"2026-07-21"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964500";"1-1988467";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-11-18";"2027-01-17"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964501";"1-1988132";"SC";"SNP";"prazo_lae_mais_60_calc";"2026-05-22";"2026-07-21"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964501";"1-1988132";"SC";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-11-18";"2027-01-17"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964502";"1-1985038";"MG";"SNP";"prazo_lae_mais_60_calc";"2026-01-27";"2026-03-28"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964502";"1-1985038";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-07-26";"2026-09-24"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964503";"1-1990476";"MA";"SNP";"prazo_lae_mais_60_calc";"2025-04-05";"2025-06-04"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964503";"1-1990476";"MA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-10-02";"2025-12-01"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964504";"1-1991092";"MG";"SNP";"prazo_lae_mais_60_calc";"2026-06-28";"2026-08-27"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964504";"1-1991092";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-12-25";"2027-02-23"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964505";"1-1990539";"MG";"SNP";"prazo_lae_mais_60_calc";"2026-03-15";"2026-05-14"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964505";"1-1990539";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-09-11";"2026-11-10"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964506";"1-1991906";"SP";"SNP";"prazo_lae_mais_60_calc";"2026-05-23";"2026-07-22"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964506";"1-1991906";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-11-19";"2027-01-18"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964507";"1-1990139";"SC";"SNP";"prazo_lae_mais_60_calc";"2026-06-28";"2026-08-27"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964507";"1-1990139";"SC";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-12-25";"2027-02-23"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964512";"1-1985478";"AP";"SNP";"prazo_lae_mais_60_calc";"2026-02-09";"2026-04-10"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964512";"1-1985478";"AP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-08-08";"2026-10-07"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964513";"1-1983767";"BA";"SNP";"prazo_lae_mais_60_calc";"2025-11-28";"2026-01-27"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964513";"1-1983767";"BA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-05-27";"2026-07-26"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964514";"1-1991135";"MA";"SNP";"prazo_lae_mais_60_calc";"2026-01-27";"2026-03-28"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964514";"1-1991135";"MA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-07-26";"2026-09-24"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964515";"1-1991475";"MG";"SNP";"prazo_lae_mais_60_calc";"2026-06-27";"2026-08-26"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964515";"1-1991475";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-12-24";"2027-02-22"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964516";"1-1990918";"PA";"SNP";"prazo_lae_mais_60_calc";"2026-05-01";"2026-06-30"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964516";"1-1990918";"PA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-10-28";"2026-12-27"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964517";"1-1986047";"PI";"SNP";"prazo_lae_mais_60_calc";"2026-05-30";"2026-07-29"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964517";"1-1986047";"PI";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-11-26";"2027-01-25"
"2026-05-18";"Alterado";"dados_e_derivados";"dados_origem";"964519";"1-1984320";"SE";"SNP";"dte_aio_tdb";"";"2026-05-14"
"2026-05-18";"Alterado";"dados_e_derivados";"dados_origem";"964519";"1-1984320";"SE";"SNP";"dte_inicio_obra_mcid_saci";"";"2026-05-14"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_regra";"964519";"1-1984320";"SE";"SNP";"ultima_data_relevante_calc";"2026-02-19";"2026-05-14"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_regra";"964519";"1-1984320";"SE";"SNP";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_regra";"964519";"1-1984320";"SE";"SNP";"dias_vrpl_ate_aio_calc";"";"84"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_regra";"964519";"1-1984320";"SE";"SNP";"dias_aio_ate_inicio_obra_calc";"";"0"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_tempo";"964519";"1-1984320";"SE";"SNP";"prazo_lae_mais_60_calc";"2025-07-19";"2025-09-17"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_tempo";"964519";"1-1984320";"SE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-01-15";"2026-03-16"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_tempo";"964519";"1-1984320";"SE";"SNP";"prazo_inicio_obra_calc";"";"2026-05-28"
"2026-05-18";"Alterado";"dados_e_derivados";"derivado_tempo";"964519";"1-1984320";"SE";"SNP";"status_inicio_obra_calc";"";"Iniciada no prazo"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964520";"1-1987825";"SE";"SNP";"prazo_lae_mais_60_calc";"2026-01-16";"2026-03-17"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964520";"1-1987825";"SE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-07-15";"2026-09-13"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964521";"1-1988029";"SP";"SNP";"prazo_lae_mais_60_calc";"2025-02-28";"2025-04-29"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964521";"1-1988029";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-08-27";"2025-10-26"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964522";"1-1990325";"SP";"SNP";"prazo_lae_mais_60_calc";"2025-12-21";"2026-02-19"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964522";"1-1990325";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-06-19";"2026-08-18"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964685";"1-1992000";"CE";"SNP";"prazo_lae_mais_60_calc";"2025-07-29";"2025-09-27"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964685";"1-1992000";"CE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-01-25";"2026-03-26"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964687";"1-1991223";"CE";"SNP";"prazo_lae_mais_60_calc";"2025-11-11";"2026-01-10"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964687";"1-1991223";"CE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-05-10";"2026-07-09"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964696";"1-1992021";"CE";"SNP";"prazo_lae_mais_60_calc";"2025-05-20";"2025-07-19"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964696";"1-1992021";"CE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-16";"2026-01-15"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964697";"1-1987979";"CE";"SNP";"prazo_lae_mais_60_calc";"2025-07-22";"2025-09-20"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964697";"1-1987979";"CE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-01-18";"2026-03-19"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964701";"1-1991611";"CE";"SNP";"prazo_lae_mais_60_calc";"2025-09-01";"2025-10-31"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964701";"1-1991611";"CE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-02-28";"2026-04-29"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964703";"1-1991484";"MA";"SNP";"prazo_lae_mais_60_calc";"2025-02-27";"2025-04-28"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964703";"1-1991484";"MA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-08-26";"2025-10-25"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964708";"1-1990246";"MA";"SNP";"prazo_lae_mais_60_calc";"2025-05-12";"2025-07-11"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964708";"1-1990246";"MA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-08";"2026-01-07"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964710";"1-1990392";"MA";"SNP";"prazo_lae_mais_60_calc";"2025-10-26";"2025-12-25"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964710";"1-1990392";"MA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-04-24";"2026-06-23"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964720";"1-1989909";"MG";"SNP";"prazo_lae_mais_60_calc";"2025-10-26";"2025-12-25"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964720";"1-1989909";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-04-24";"2026-06-23"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964722";"1-1984323";"PA";"SNP";"prazo_lae_mais_60_calc";"2025-06-02";"2025-08-01"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964722";"1-1984323";"PA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-29";"2026-01-28"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964724";"1-1991293";"PA";"SNP";"prazo_lae_mais_60_calc";"2025-09-15";"2025-11-14"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964724";"1-1991293";"PA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-03-14";"2026-05-13"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964727";"1-1991342";"PA";"SNP";"prazo_lae_mais_60_calc";"2025-06-23";"2025-08-22"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964727";"1-1991342";"PA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-12-20";"2026-02-18"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964729";"1-1985768";"PA";"SNP";"prazo_lae_mais_60_calc";"2025-05-16";"2025-07-15"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964729";"1-1985768";"PA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-12";"2026-01-11"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964730";"1-1986848";"RN";"SNP";"prazo_lae_mais_60_calc";"2025-05-18";"2025-07-17"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964730";"1-1986848";"RN";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-14";"2026-01-13"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964736";"1-1991067";"RS";"SNP";"prazo_lae_mais_60_calc";"2025-07-11";"2025-09-09"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964736";"1-1991067";"RS";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-01-07";"2026-03-08"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964737";"1-1988546";"RS";"SNP";"prazo_lae_mais_60_calc";"2025-01-26";"2025-03-27"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964737";"1-1988546";"RS";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-07-25";"2025-09-23"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964738";"1-1990136";"SC";"SNP";"prazo_lae_mais_60_calc";"2025-09-07";"2025-11-06"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964738";"1-1990136";"SC";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-03-06";"2026-05-05"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964739";"1-1991222";"SC";"SNP";"prazo_lae_mais_60_calc";"2025-05-27";"2025-07-26"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964739";"1-1991222";"SC";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-23";"2026-01-22"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964740";"1-1991833";"SC";"SNP";"prazo_lae_mais_60_calc";"2025-08-01";"2025-09-30"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964740";"1-1991833";"SC";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-01-28";"2026-03-29"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964742";"1-1991835";"SE";"SNP";"prazo_lae_mais_60_calc";"2025-01-24";"2025-03-25"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964742";"1-1991835";"SE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-07-23";"2025-09-21"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964743";"1-1989630";"SE";"SNP";"prazo_lae_mais_60_calc";"2025-03-15";"2025-05-14"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964743";"1-1989630";"SE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-09-11";"2025-11-10"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964744";"1-1987233";"SE";"SNP";"prazo_lae_mais_60_calc";"2025-06-01";"2025-07-31"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964744";"1-1987233";"SE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-28";"2026-01-27"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964745";"1-1987783";"SE";"SNP";"prazo_lae_mais_60_calc";"2025-05-23";"2025-07-22"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964745";"1-1987783";"SE";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-19";"2026-01-18"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964746";"1-1990897";"SP";"SNP";"prazo_lae_mais_60_calc";"2025-05-17";"2025-07-16"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964746";"1-1990897";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-13";"2026-01-12"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964747";"1-1991039";"SP";"SNP";"prazo_lae_mais_60_calc";"2025-11-07";"2026-01-06"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964747";"1-1991039";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-05-06";"2026-07-05"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964748";"1-1991491";"SP";"SNP";"prazo_lae_mais_60_calc";"2025-07-12";"2025-09-10"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964748";"1-1991491";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-01-08";"2026-03-09"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964749";"1-1989952";"SP";"SNP";"prazo_lae_mais_60_calc";"2025-05-30";"2025-07-29"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964749";"1-1989952";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-26";"2026-01-25"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964750";"1-1986935";"SP";"SNP";"prazo_lae_mais_60_calc";"2024-12-15";"2025-02-13"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964750";"1-1986935";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-06-13";"2025-08-12"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964751";"1-1990375";"SP";"SNP";"prazo_lae_mais_60_calc";"2025-08-04";"2025-10-03"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964751";"1-1990375";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-01-31";"2026-04-01"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964752";"1-1991786";"SP";"SNP";"prazo_lae_mais_60_calc";"2024-12-30";"2025-02-28"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964752";"1-1991786";"SP";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-06-28";"2025-08-27"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964826";"1-1988728";"AL";"SNP";"prazo_lae_mais_60_calc";"2025-05-12";"2025-07-11"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964826";"1-1988728";"AL";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-11-08";"2026-01-07"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964827";"1-1991088";"BA";"SNP";"prazo_lae_mais_60_calc";"2025-11-11";"2026-01-10"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964827";"1-1991088";"BA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-05-10";"2026-07-09"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964828";"1-1991587";"MG";"SNP";"prazo_lae_mais_60_calc";"2025-11-16";"2026-01-15"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964828";"1-1991587";"MG";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-05-15";"2026-07-14"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964829";"1-1991397";"MS";"SNP";"prazo_lae_mais_60_calc";"2025-07-27";"2025-09-25"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964829";"1-1991397";"MS";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-01-23";"2026-03-24"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964830";"1-1990525";"PA";"SNP";"prazo_lae_mais_60_calc";"2025-07-12";"2025-09-10"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964830";"1-1990525";"PA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2026-01-08";"2026-03-09"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964831";"1-1991469";"PA";"SNP";"prazo_lae_mais_60_calc";"2025-02-02";"2025-04-03"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964831";"1-1991469";"PA";"SNP";"prazo_lae_mais_60_mais_120_calc";"2025-08-01";"2025-09-30"
"2026-05-18";"Alterado";"derivados_tempo";"derivado_tempo";"964832";"1-1996017";"PE";"SNP";"prazo_lae_mais_60_calc";"2024-12-10";"2025-02-08"
